NOMBRE,TIPO,AÑO,MES,AUTOS,MOTOS,AUTOBUS DE 2 EJES,AUTOBUS DE 3 EJES,AUTOBUS DE 4 EJES,CAMIONES DE 2 EJES,CAMIONES DE 3 EJES,CAMIONES DE 4 EJES,CAMIONES DE 5 EJES,CAMIONES DE 6 EJES,CAMIONES DE 7 EJES,CAMIONES DE 8 EJES,CAMIONES DE 9 EJES,TRICICLOS,TOTAL,EJE EXTRA AUTOBUS,EJE EXTRA CAMION,PEATONES
Juárez-Lincoln,PÚENTE INTERNACIONAL,2024,MAYO,262469,1374,11,2688,0,335,30,69,5,0,0,0,1,0,266982,1561,0,0
Suchiate II,PÚENTE INTERNACIONAL,2024,MAYO,1180,0,177,8,0,851,988,59,10218,1666,25,2,79,0,15253,36,2,0
Chapalilla - Compostela ,CAMINO,2024,JUNIO,63098,4526,3370,619,1,3527,2999,255,2384,962,10,1,131,0,81883,471,0,0
Cuauhtemoc-Osiris ,CAMINO,2024,JUNIO,125447,1112,5018,6585,0,14466,13604,5113,63925,12734,2828,214,26157,0,277203,2334,0,0
Culiacán,PUENTE NACIONAL,2024,JUNIO,229323,2990,5760,642,19,7159,3754,519,6146,1017,4,1,566,0,257900,2343,2,0
Sinaloa,PUENTE NACIONAL,2024,JUNIO,244687,1557,10601,5218,37,14938,13432,3710,65689,6850,1248,76,17759,0,385802,3990,21,0
Pánuco,PUENTE NACIONAL,2024,JUNIO,127401,8653,7311,65,35,5010,2322,210,2588,2372,18,15,1008,0,157008,1400,8,0
Alvarado,PUENTE NACIONAL,2024,JUNIO,117504,12580,7472,440,1,4794,3671,238,2809,1214,20,19,471,0,151233,801,17,0
Papaloapan,PUENTE NACIONAL,2024,JUNIO,47431,11978,3009,124,2,3866,3141,147,1905,268,10,3,604,0,72488,1081,9,0
Caracol,PUENTE NACIONAL,2024,JUNIO,135462,23550,11435,165,0,6730,5162,354,4913,1146,43,26,9472,0,198458,558,13,0
Nautla,PUENTE NACIONAL,2024,JUNIO,68645,5197,2841,162,0,4390,2662,375,5067,1016,25,5,907,0,91292,1107,5,0
Grijalva,PUENTE NACIONAL,2024,JUNIO,376770,21661,10748,1831,14,17093,10849,1637,21730,9141,686,120,15943,0,488223,3191,139,0
Usumacinta,PUENTE NACIONAL,2024,JUNIO,73984,11276,3853,566,5,5139,6017,788,15275,4632,676,94,13497,0,135802,1434,170,0
Cadereyta,PUENTE NACIONAL,2024,JUNIO,139333,4622,394,18,0,11031,5634,607,8571,2640,261,246,4234,0,177591,611,49,0
La Piedad,PUENTE NACIONAL,2024,JUNIO,73542,2028,3877,820,0,6886,6517,599,10430,1809,41,11,327,0,106887,555,0,0
Tecolutla,PUENTE NACIONAL,2024,JUNIO,85499,16462,3728,369,1,4346,2712,384,4947,1088,21,2,795,0,120354,507,5,0
San Juan,PUENTE NACIONAL,2024,JUNIO,41588,118,612,236,0,2806,1649,235,4229,545,44,106,7811,0,59979,818,854,0
Tampico,PUENTE NACIONAL,2024,JUNIO,191922,3058,7509,2193,0,6212,3141,244,2613,412,20,8,1694,0,219026,1267,5,0
Tlacotalpan,PUENTE NACIONAL,2024,JUNIO,38699,5734,1569,20,0,1245,798,38,191,46,0,0,23,0,48363,396,0,0
Dovalí Jaime,PUENTE NACIONAL,2024,JUNIO,173234,5969,5130,1862,15,23057,25414,5971,90116,16457,1459,1231,43341,0,393256,1811,171,0
Dovalí Jaime Bis,PUENTE NACIONAL,2024,JUNIO,11424,1834,14,0,0,475,105,23,1107,20,1,0,27,0,15030,27,0,0
Refineria Lazaro Cárdenas,PUENTE NACIONAL,2024,JUNIO,1866,56,5,0,0,146,121,9,103,68,0,3,36,0,2413,20,0,0
Matamoros,PÚENTE INTERNACIONAL,2024,JUNIO,92759,357,4,0,0,89,1,1,0,0,0,0,0,0,93211,188,0,140843
Camargo,PÚENTE INTERNACIONAL,2024,JUNIO,32907,38,1,0,0,65,219,28,1022,51,15,1,1790,0,36137,245,0,2086
Miguel Alemán,PÚENTE INTERNACIONAL,2024,JUNIO,51061,16,0,55,0,99,72,37,2900,28,1,0,1,0,54270,264,1,12145
Reynosa,PÚENTE INTERNACIONAL,2024,JUNIO,133869,394,48,983,0,72,8,10,0,0,0,0,0,0,135384,461,0,156363
   Línea Express,PÚENTE INTERNACIONAL,2024,JUNIO,70281,0,0,0,0,0,0,0,0,0,0,0,0,0,70281,0,0,0
Las Flores,PÚENTE INTERNACIONAL,2024,JUNIO,43503,34,0,0,0,70,1244,29,1043,451,19,12,960,0,47365,134,15,87413
Ojinaga,PÚENTE INTERNACIONAL,2024,JUNIO,60639,26,28,133,1,700,151,122,649,6,1,38,14,0,62508,1243,5,3283
Rodolfo Robles,PÚENTE INTERNACIONAL,2024,JUNIO,5446,44427,33,23,0,6,3,0,0,0,0,0,0,7863,57801,2,0,33405
Piedras Negras,PÚENTE INTERNACIONAL,2024,JUNIO,103723,108,0,0,0,171,1,5,0,0,0,0,0,0,104008,108,0,43162
Acuña,PÚENTE INTERNACIONAL,2024,JUNIO,134589,366,0,0,0,1357,964,140,4352,31,16,0,0,0,141815,1058,0,7951
Laredo,PÚENTE INTERNACIONAL,2024,JUNIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211524
   Línea Express,PÚENTE INTERNACIONAL,2024,JUNIO,113227,0,0,0,0,0,0,0,0,0,0,0,0,0,113227,0,0,0
Juárez-Lincoln,PÚENTE INTERNACIONAL,2024,JUNIO,239454,1061,10,2711,1,313,69,72,6,0,0,0,0,0,243697,1591,0,0
Suchiate II,PÚENTE INTERNACIONAL,2024,JUNIO,1128,0,189,6,0,862,1006,58,9526,1589,17,0,70,0,14451,24,4,0
Chapalilla - Compostela ,CAMINO,2024,JULIO,70024,2129,3353,628,0,3711,5025,235,1967,965,25,3,106,0,88171,501,0,0
Cuauhtemoc-Osiris ,CAMINO,2024,JULIO,145196,705,5603,7416,0,15244,15534,4835,64872,13196,2773,178,27612,0,303164,2642,0,0
Culiacán,PUENTE NACIONAL,2024,JULIO,239239,3194,5968,741,23,7384,4036,426,5877,951,0,1,701,0,268541,2454,2,0
Sinaloa,PUENTE NACIONAL,2024,JULIO,277088,2364,11101,6118,27,15974,13154,3225,63564,6818,1335,77,16377,0,417222,3895,8,0
Pánuco,PUENTE NACIONAL,2024,JULIO,135416,8923,8082,162,22,5072,2219,205,2359,2533,15,9,1088,0,166105,1089,6,0
Alvarado,PUENTE NACIONAL,2024,JULIO,128414,12335,8147,643,1,4992,3834,205,2561,1219,10,12,511,0,162884,934,10,0
Papaloapan,PUENTE NACIONAL,2024,JULIO,70253,14077,3191,147,15,4735,2607,147,1737,259,19,7,684,0,97878,824,11,0
Caracol,PUENTE NACIONAL,2024,JULIO,125652,22349,11950,229,1,6854,4540,342,5142,1058,45,25,10423,0,188610,548,0,0
Nautla,PUENTE NACIONAL,2024,JULIO,72940,5510,2864,186,0,4670,2436,337,5016,860,11,6,818,0,95654,1110,0,0
Grijalva,PUENTE NACIONAL,2024,JULIO,404542,23044,12411,1999,29,17923,11354,1755,22424,10787,692,161,17169,0,524290,3317,114,0
Usumacinta,PUENTE NACIONAL,2024,JULIO,85057,11922,5318,818,9,5496,6600,857,15838,4532,631,92,13240,0,150410,1571,114,0
Cadereyta,PUENTE NACIONAL,2024,JULIO,146387,4910,548,37,0,11974,6643,752,9580,2609,211,294,4471,0,188416,644,16,0
La Piedad,PUENTE NACIONAL,2024,JULIO,79273,2248,3937,867,0,6965,6601,591,10314,1775,43,7,321,0,112942,615,0,0
Tecolutla,PUENTE NACIONAL,2024,JULIO,95680,17475,3560,319,0,4223,2308,369,4868,890,16,7,752,0,130467,650,0,0
San Juan,PUENTE NACIONAL,2024,JULIO,46631,176,436,255,0,2871,1726,235,4079,683,62,122,8378,0,65654,964,951,0
Tampico,PUENTE NACIONAL,2024,JULIO,240380,3620,9152,2895,0,6516,3131,246,2555,453,47,7,1807,0,270809,1329,7,0
Tlacotalpan,PUENTE NACIONAL,2024,JULIO,42577,5374,1646,58,2,1262,615,36,191,37,0,0,99,0,51897,475,0,0
Dovalí Jaime,PUENTE NACIONAL,2024,JULIO,201213,6436,7147,2961,20,22721,26312,5347,91466,18131,1604,737,44636,0,428731,1938,119,0
Dovalí Jaime Bis,PUENTE NACIONAL,2024,JULIO,11755,2067,10,3,0,534,129,51,1348,15,0,0,35,0,15947,18,0,0
Refineria Lazaro Cárdenas,PUENTE NACIONAL,2024,JULIO,2171,92,3,1,0,173,146,7,147,68,1,0,58,0,2867,27,0,0
Matamoros,PÚENTE INTERNACIONAL,2024,JULIO,91106,349,1,0,0,79,1,2,0,0,0,0,0,0,91538,199,0,147176
Camargo,PÚENTE INTERNACIONAL,2024,JULIO,34490,26,0,0,0,64,225,32,961,86,17,2,2004,0,37907,282,0,1966
Miguel Alemán,PÚENTE INTERNACIONAL,2024,JULIO,52562,13,2,57,0,114,134,40,3153,19,2,0,0,0,56096,221,0,10228
Reynosa,PÚENTE INTERNACIONAL,2024,JULIO,142024,423,79,996,4,71,8,3,1,0,0,0,0,0,143609,526,0,167600
   Línea Express,PÚENTE INTERNACIONAL,2024,JULIO,71971,0,0,0,0,0,0,0,0,0,0,0,0,0,71971,0,0,0
Las Flores,PÚENTE INTERNACIONAL,2024,JULIO,46092,36,0,1,0,70,2249,35,1066,592,32,22,1387,0,51582,173,25,87549
Ojinaga,PÚENTE INTERNACIONAL,2024,JULIO,66062,33,20,145,0,729,172,185,838,14,12,32,14,0,68256,1731,6,4442
Rodolfo Robles,PÚENTE INTERNACIONAL,2024,JULIO,5647,48794,43,23,0,12,1,0,0,0,0,0,0,8145,62665,0,0,34584
Piedras Negras,PÚENTE INTERNACIONAL,2024,JULIO,103921,78,0,0,0,152,1,2,0,0,0,0,0,0,104154,162,0,55114
Acuña,PÚENTE INTERNACIONAL,2024,JULIO,139682,414,1,0,0,1358,1006,127,4043,28,26,0,0,0,146685,1148,0,7979
Laredo,PÚENTE INTERNACIONAL,2024,JULIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233089
   Línea Express,PÚENTE INTERNACIONAL,2024,JULIO,104681,0,0,0,0,0,0,0,0,0,0,0,0,0,104681,0,0,0
Juárez-Lincoln,PÚENTE INTERNACIONAL,2024,JULIO,247477,1241,23,3039,0,295,87,59,4,0,0,0,0,0,252225,1689,0,0
Suchiate II,PÚENTE INTERNACIONAL,2024,JULIO,1083,0,174,3,0,896,966,50,10229,1703,18,2,100,0,15224,37,0,0
Chapalilla - Compostela ,CAMINO,2024,AGOSTO,68953,3005,3258,520,3,3492,3407,179,1936,872,11,1,110,0,85747,521,0,0
Cuauhtemoc-Osiris ,CAMINO,2024,AGOSTO,141602,1110,5783,7308,0,15544,15723,5715,67559,14119,3126,179,26378,0,304146,2358,2,0
Culiacán,PUENTE NACIONAL,2024,AGOSTO,226768,2588,5945,705,30,6954,3746,333,5291,879,3,3,576,0,253821,2584,0,0
Sinaloa,PUENTE NACIONAL,2024,AGOSTO,263219,2409,10901,5648,17,15477,12683,3189,66135,6411,1164,66,16327,0,403646,3817,10,0
Pánuco,PUENTE NACIONAL,2024,AGOSTO,130067,9481,7953,146,47,4993,2481,167,2436,2548,20,9,1035,0,161383,1014,1,0
Alvarado,PUENTE NACIONAL,2024,AGOSTO,135326,13008,8468,549,2,5393,3850,153,2454,864,13,9,283,0,170372,898,4,0
Papaloapan,PUENTE NACIONAL,2024,AGOSTO,131474,23106,7894,257,11,7769,3896,304,2909,490,21,14,2352,0,180497,1175,10,0
Caracol,PUENTE NACIONAL,2024,AGOSTO,59934,14770,6726,118,0,4232,3114,248,3996,758,32,24,8065,0,102017,410,0,0
Nautla,PUENTE NACIONAL,2024,AGOSTO,80231,6598,2951,166,1,4753,2498,394,5223,855,11,1,844,0,104526,1199,2,0
Grijalva,PUENTE NACIONAL,2024,AGOSTO,411490,23940,13079,1791,65,17784,12011,1714,22843,10574,670,95,16234,0,532290,3481,78,0
Usumacinta,PUENTE NACIONAL,2024,AGOSTO,87185,12594,5293,710,1,5420,6969,803,15932,4738,596,55,12349,0,152645,1618,48,0
Cadereyta,PUENTE NACIONAL,2024,AGOSTO,149904,5203,515,20,0,11817,6735,674,9324,2368,189,277,4668,0,191694,743,21,0
La Piedad,PUENTE NACIONAL,2024,AGOSTO,73969,2593,3942,793,0,6828,6751,610,10607,1563,20,7,283,0,107966,574,0,0
Tecolutla,PUENTE NACIONAL,2024,AGOSTO,99513,18354,3805,329,1,4186,2363,452,5148,947,17,0,782,0,135897,719,3,0
San Juan,PUENTE NACIONAL,2024,AGOSTO,45919,159,514,244,0,2743,1624,214,3907,607,74,149,7924,0,64078,1037,1025,0
Tampico,PUENTE NACIONAL,2024,AGOSTO,246690,3910,9221,2916,0,6545,3334,241,2429,448,29,5,1589,0,277357,1325,3,0
Tlacotalpan,PUENTE NACIONAL,2024,AGOSTO,46606,5496,1962,72,0,1349,621,60,215,37,1,0,29,0,56448,502,0,0
Dovalí Jaime,PUENTE NACIONAL,2024,AGOSTO,201139,6356,7163,3233,32,23008,25967,5258,93097,17596,1575,681,45268,0,430373,2056,48,0
Dovalí Jaime Bis,PUENTE NACIONAL,2024,AGOSTO,12267,2249,8,0,0,563,388,37,1097,50,0,0,57,0,16716,24,0,0
Refineria Lazaro Cárdenas,PUENTE NACIONAL,2024,AGOSTO,3008,65,11,1,0,262,192,22,134,75,1,7,51,0,3829,21,0,0
Matamoros,PÚENTE INTERNACIONAL,2024,AGOSTO,93969,371,0,0,0,63,0,1,0,0,0,0,0,0,94404,206,0,157058
Camargo,PÚENTE INTERNACIONAL,2024,AGOSTO,36065,47,0,0,0,69,140,25,742,14,11,2,1765,0,38880,253,0,2882
Miguel Alemán,PÚENTE INTERNACIONAL,2024,AGOSTO,58327,10,1,71,0,110,155,41,3296,24,0,0,0,0,62035,268,0,16703
Reynosa,PÚENTE INTERNACIONAL,2024,AGOSTO,136075,507,64,988,2,63,8,9,0,0,0,0,0,0,137716,521,0,182217
   Línea Express,PÚENTE INTERNACIONAL,2024,AGOSTO,82277,0,0,0,0,0,0,0,0,0,0,0,0,0,82277,0,0,0
Las Flores,PÚENTE INTERNACIONAL,2024,AGOSTO,45481,42,0,0,0,101,3264,33,999,398,40,33,1564,0,51955,164,43,85011
Ojinaga,PÚENTE INTERNACIONAL,2024,AGOSTO,62570,21,15,147,0,693,168,162,802,5,39,22,5,0,64649,1458,0,3535
Rodolfo Robles,PÚENTE INTERNACIONAL,2024,AGOSTO,5144,48740,41,48,0,5,0,0,0,0,0,0,0,8021,61999,3,0,34795
Piedras Negras,PÚENTE INTERNACIONAL,2024,AGOSTO,106269,110,0,0,0,154,0,3,0,0,0,0,0,0,106536,125,0,48990
Acuña,PÚENTE INTERNACIONAL,2024,AGOSTO,143387,411,0,0,0,1448,936,157,3995,42,22,0,0,0,150398,1173,0,8013
Laredo,PÚENTE INTERNACIONAL,2024,AGOSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233582
   Línea Express,PÚENTE INTERNACIONAL,2024,AGOSTO,118451,0,0,0,0,0,0,0,0,0,0,0,0,0,118451,0,0,0
Juárez-Lincoln,PÚENTE INTERNACIONAL,2024,AGOSTO,257224,1327,25,2904,0,334,75,69,5,0,0,1,1,0,261965,1637,11,0
Suchiate II,PÚENTE INTERNACIONAL,2024,AGOSTO,1190,0,165,8,0,900,1043,70,10416,1575,19,3,81,0,15470,33,0,0
Chapalilla - Compostela ,CAMINO,2024,SEPTIEMBRE,65717,3499,2934,719,3,2991,2250,216,1538,727,15,0,94,0,80703,565,10,0
Cuauhtemoc-Osiris ,CAMINO,2024,SEPTIEMBRE,124680,867,5035,6797,0,13829,11584,4953,63251,12846,2521,156,24567,0,271086,2195,0,0
Culiacán,PUENTE NACIONAL,2024,SEPTIEMBRE,133082,1854,4089,776,17,4834,2481,208,3248,491,2,1,456,0,151539,1260,0,0
Sinaloa,PUENTE NACIONAL,2024,SEPTIEMBRE,183162,2279,8947,6041,25,13748,10471,2872,59417,5703,1239,48,15309,0,309261,2708,0,0
Pánuco,PUENTE NACIONAL,2024,SEPTIEMBRE,117433,9584,7449,1242,34,4674,2171,150,2299,2175,18,6,1201,0,148436,877,1,0
Alvarado,PUENTE NACIONAL,2024,SEPTIEMBRE,119244,12016,7856,1502,3,4787,3401,223,2400,885,4,2,236,0,152559,1060,3,0
Papaloapan,PUENTE NACIONAL,2024,SEPTIEMBRE,111511,21396,4841,1284,9,6677,4191,268,3988,677,42,14,2737,0,157635,943,8,0
Caracol,PUENTE NACIONAL,2024,SEPTIEMBRE,60139,14407,8573,1543,0,4173,2972,198,3344,743,23,10,7586,0,103711,394,0,0
Nautla,PUENTE NACIONAL,2024,SEPTIEMBRE,67066,6317,2709,518,2,4168,2143,286,4715,844,15,6,689,0,89478,991,0,0
Grijalva,PUENTE NACIONAL,2024,SEPTIEMBRE,369054,24059,10869,5308,77,16640,12605,1607,21208,8237,612,73,14508,0,484857,3361,55,0
Usumacinta,PUENTE NACIONAL,2024,SEPTIEMBRE,73465,12652,3757,2739,2,5227,7482,823,15382,3810,557,51,10336,0,136283,1529,35,0
Cadereyta,PUENTE NACIONAL,2024,SEPTIEMBRE,142999,5369,652,2336,0,10909,6011,657,8092,1974,181,247,3791,0,183218,696,37,0
La Piedad,PUENTE NACIONAL,2024,SEPTIEMBRE,72182,2490,3893,1991,0,6352,6010,464,9170,1351,9,1,235,0,104148,604,0,0
Tecolutla,PUENTE NACIONAL,2024,SEPTIEMBRE,83849,17717,3326,575,1,3749,2182,350,4731,883,15,7,671,0,118056,543,1,0
San Juan,PUENTE NACIONAL,2024,SEPTIEMBRE,45203,196,742,711,3,2630,1551,269,3543,718,56,143,7971,0,63736,1068,915,0
Tampico,PUENTE NACIONAL,2024,SEPTIEMBRE,211821,3667,7703,2048,0,5939,2962,223,2536,359,13,6,1478,0,238755,1319,0,0
Tlacotalpan,PUENTE NACIONAL,2024,SEPTIEMBRE,42109,5311,1979,132,0,1307,493,34,191,32,0,1,41,0,51630,580,0,0
Dovalí Jaime,PUENTE NACIONAL,2024,SEPTIEMBRE,165493,6719,5540,13474,37,21438,25036,4838,86424,15625,1521,746,41181,0,388072,1932,77,0
Dovalí Jaime Bis,PUENTE NACIONAL,2024,SEPTIEMBRE,14399,2165,17,1,0,558,278,23,1021,45,1,0,159,0,18667,29,4,0
Refineria Lazaro Cárdenas,PUENTE NACIONAL,2024,SEPTIEMBRE,3101,95,25,0,0,253,171,19,122,70,1,4,39,0,3900,24,0,0
Matamoros,PÚENTE INTERNACIONAL,2024,SEPTIEMBRE,77540,280,0,0,0,38,1,1,0,0,0,0,0,0,77860,148,0,131751
Camargo,PÚENTE INTERNACIONAL,2024,SEPTIEMBRE,35780,43,0,93,0,52,197,25,886,32,17,1,1875,0,39001,277,0,3084
Miguel Alemán,PÚENTE INTERNACIONAL,2024,SEPTIEMBRE,58751,9,1,78,1,94,170,37,2973,19,0,0,0,0,62133,247,0,19100
Reynosa,PÚENTE INTERNACIONAL,2024,SEPTIEMBRE,131008,474,82,365,1,79,8,6,0,0,0,0,0,0,132023,502,0,185933
   Línea Express,PÚENTE INTERNACIONAL,2024,SEPTIEMBRE,84387,0,0,0,0,0,0,0,0,0,0,0,0,0,84387,0,0,0
Las Flores,PÚENTE INTERNACIONAL,2024,SEPTIEMBRE,46153,33,0,208,0,89,4038,20,775,355,60,30,1731,0,53492,82,77,83226
Ojinaga,PÚENTE INTERNACIONAL,2024,SEPTIEMBRE,53309,43,21,101,1,582,139,166,480,9,4,31,17,0,54903,999,7,3367
Rodolfo Robles,PÚENTE INTERNACIONAL,2024,SEPTIEMBRE,4762,47722,44,24,0,10,0,0,0,0,0,0,0,7520,60082,6,0,34493
Piedras Negras,PÚENTE INTERNACIONAL,2024,SEPTIEMBRE,103109,151,0,0,0,174,0,4,0,0,0,0,0,0,103438,118,0,46773
Acuña,PÚENTE INTERNACIONAL,2024,SEPTIEMBRE,138529,394,0,628,0,1307,837,138,3771,29,21,2,0,0,145656,1007,0,8061
Laredo,PÚENTE INTERNACIONAL,2024,SEPTIEMBRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223672
   Línea Express,PÚENTE INTERNACIONAL,2024,SEPTIEMBRE,121844,0,0,0,0,0,0,0,0,0,0,0,0,0,121844,0,0,0
Juárez-Lincoln,PÚENTE INTERNACIONAL,2024,SEPTIEMBRE,255755,1247,154,1279,0,293,10,55,7,0,0,0,1,0,258801,1413,1,0
Suchiate II,PÚENTE INTERNACIONAL,2024,SEPTIEMBRE,1062,0,173,3,0,825,905,81,9700,1580,26,2,13,0,14370,57,0,0
Chapalilla - Compostela ,CAMINO,2024,OCTUBRE,68614,2829,3051,371,2,3366,2712,211,1537,749,27,1,90,0,83560,536,2,0
Cuauhtemoc-Osiris ,CAMINO,2024,OCTUBRE,115413,802,5009,6461,0,14817,12519,5660,67525,14029,3111,167,26714,0,272227,2198,2,0
Culiacán,PUENTE NACIONAL,2024,OCTUBRE,143045,2137,5036,589,18,6083,3144,313,3708,472,1,1,707,0,165254,1570,0,0
Sinaloa,PUENTE NACIONAL,2024,OCTUBRE,186275,2287,9716,4889,25,15600,12248,3329,65098,6313,1182,69,16307,0,323338,3063,10,0
Pánuco,PUENTE NACIONAL,2024,OCTUBRE,121135,9922,8375,74,30,5003,2440,162,2224,1979,3,5,1131,0,152483,965,1,0
Alvarado,PUENTE NACIONAL,2024,OCTUBRE,112692,11089,8088,460,0,5184,3556,234,2398,991,13,7,452,0,145164,1520,6,0
Papaloapan,PUENTE NACIONAL,2024,OCTUBRE,89541,17625,2988,252,14,5537,3449,218,3394,465,36,10,1273,0,124802,883,6,0
Caracol,PUENTE NACIONAL,2024,OCTUBRE,87195,19518,11302,160,1,6167,4607,278,4560,931,30,8,9392,0,144149,492,0,0
Nautla,PUENTE NACIONAL,2024,OCTUBRE,60394,5291,2752,105,0,4473,2498,355,5119,894,16,3,876,0,82776,894,1,0
Grijalva,PUENTE NACIONAL,2024,OCTUBRE,365693,24417,10538,2087,83,17631,12401,1487,24825,8039,579,77,14639,0,482496,3372,81,0
Usumacinta,PUENTE NACIONAL,2024,OCTUBRE,77280,12525,3756,727,4,6008,7831,844,19667,4134,548,43,11565,0,144932,1715,42,0
Cadereyta,PUENTE NACIONAL,2024,OCTUBRE,146802,5645,752,22,0,12102,6333,780,8901,2252,178,286,3896,0,187949,622,25,0
La Piedad,PUENTE NACIONAL,2024,OCTUBRE,74460,2727,4085,619,0,6793,6782,693,10880,1883,29,7,500,0,109458,560,0,0
Tecolutla,PUENTE NACIONAL,2024,OCTUBRE,78408,16779,3283,182,0,4134,2593,403,5245,940,12,3,859,0,112841,521,1,0
San Juan,PUENTE NACIONAL,2024,OCTUBRE,45931,168,808,250,0,2893,1749,296,3814,588,60,120,8975,0,65652,1170,1036,0
Tampico,PUENTE NACIONAL,2024,OCTUBRE,210688,3667,7986,2455,0,6506,3159,261,3281,404,19,13,2012,0,240451,1439,2,0
Tlacotalpan,PUENTE NACIONAL,2024,OCTUBRE,42294,5227,2382,137,0,1606,623,49,225,42,1,1,35,0,52622,840,0,0
Dovalí Jaime,PUENTE NACIONAL,2024,OCTUBRE,161563,6416,5264,2065,26,22525,26295,5247,93336,14509,1330,964,41547,0,381087,1774,44,0
Dovalí Jaime Bis,PUENTE NACIONAL,2024,OCTUBRE,17811,2213,62,0,0,628,210,34,1115,19,2,1,152,0,22247,19,0,0
Refineria Lazaro Cárdenas,PUENTE NACIONAL,2024,OCTUBRE,3767,198,117,0,0,233,165,18,83,44,1,14,59,0,4699,15,0,0
Matamoros,PÚENTE INTERNACIONAL,2024,OCTUBRE,96732,383,0,0,0,96,0,1,0,0,0,0,0,0,97212,151,0,153294
Camargo,PÚENTE INTERNACIONAL,2024,OCTUBRE,36208,59,0,0,0,63,227,23,1120,19,8,1,2144,0,39872,283,0,3316
Miguel Alemán,PÚENTE INTERNACIONAL,2024,OCTUBRE,61005,52,0,81,0,104,151,37,2965,27,0,0,0,0,64422,228,0,20116
Reynosa,PÚENTE INTERNACIONAL,2024,OCTUBRE,130625,547,71,940,5,56,5,5,0,0,0,0,0,0,132254,534,0,198130
   Línea Express,PÚENTE INTERNACIONAL,2024,OCTUBRE,90466,0,0,0,0,0,0,0,0,0,0,0,0,0,90466,0,0,0
Las Flores,PÚENTE INTERNACIONAL,2024,OCTUBRE,46489,62,0,0,0,96,578,21,970,497,50,19,1861,0,50643,137,45,82312
Ojinaga,PÚENTE INTERNACIONAL,2024,OCTUBRE,56792,63,19,133,2,522,129,141,714,22,2,42,24,0,58605,883,12,2924
Rodolfo Robles,PÚENTE INTERNACIONAL,2024,OCTUBRE,5027,52751,43,22,0,6,0,0,0,0,0,0,0,8235,66084,2,0,37063
Piedras Negras,PÚENTE INTERNACIONAL,2024,OCTUBRE,97602,115,1,0,0,175,0,1,0,0,0,0,0,0,97894,149,0,57325
Acuña,PÚENTE INTERNACIONAL,2024,OCTUBRE,144320,393,0,0,0,1503,852,166,4080,39,29,0,0,0,151382,997,0,9023
Laredo,PÚENTE INTERNACIONAL,2024,OCTUBRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240003
   Línea Express,PÚENTE INTERNACIONAL,2024,OCTUBRE,130316,0,0,0,0,0,0,0,0,0,0,0,0,0,130316,0,0,0
Juárez-Lincoln,PÚENTE INTERNACIONAL,2024,OCTUBRE,263068,1406,123,2423,5,340,9,71,11,0,0,0,0,0,267456,1776,0,0
Suchiate II,PÚENTE INTERNACIONAL,2024,OCTUBRE,1070,0,178,11,0,913,940,78,10619,1608,34,2,42,0,15495,50,0,0
Chapalilla - Compostela ,CAMINO,2024,NOVIEMBRE,77589,2694,2949,408,21,3575,2252,202,1460,651,17,1,46,0,91865,540,1,0
Cuauhtemoc-Osiris ,CAMINO,2024,NOVIEMBRE,120003,605,5544,7391,0,14554,11464,5401,65800,12550,3105,213,25657,0,272287,2191,0,0
Culiacán,PUENTE NACIONAL,2024,NOVIEMBRE,166155,2073,5158,509,16,6445,3091,314,3954,506,0,2,624,0,188847,1613,1,0
Sinaloa,PUENTE NACIONAL,2024,NOVIEMBRE,201200,2166,10301,4798,22,15728,12290,3575,65070,6447,1216,82,16977,0,339872,3207,1,0
Pánuco,PUENTE NACIONAL,2024,NOVIEMBRE,133975,10262,8498,97,30,4617,2679,162,2378,2176,10,2,1440,0,166326,914,57,0
Alvarado,PUENTE NACIONAL,2024,NOVIEMBRE,123517,12909,7613,368,0,5240,4282,211,2560,904,11,5,280,0,157900,921,0,0
Papaloapan,PUENTE NACIONAL,2024,NOVIEMBRE,79867,17747,2813,209,7,4538,3165,183,2409,400,33,6,1039,0,112416,1162,109,0
Caracol,PUENTE NACIONAL,2024,NOVIEMBRE,96897,21323,10964,183,0,6020,4635,314,4633,991,45,18,9706,0,155729,594,24,0
Nautla,PUENTE NACIONAL,2024,NOVIEMBRE,63262,5648,2596,98,1,4290,2398,271,4949,797,21,9,838,0,85178,1108,2,0
Grijalva,PUENTE NACIONAL,2024,NOVIEMBRE,377331,24972,10479,1998,111,16991,11398,1730,27460,7898,608,36,15741,0,496753,2917,81,0
Usumacinta,PUENTE NACIONAL,2024,NOVIEMBRE,79342,11955,3990,769,7,5675,6422,977,22268,3902,597,39,12863,0,148806,1372,33,0
Cadereyta,PUENTE NACIONAL,2024,NOVIEMBRE,149717,5664,623,29,0,11762,6213,776,8900,2365,174,232,4217,0,190672,745,17,0
La Piedad,PUENTE NACIONAL,2024,NOVIEMBRE,76485,2481,4033,597,0,7256,6594,620,10181,1633,32,8,340,0,110260,554,0,0
